# SYNTHETIC data — 29.05 ultrasound point-scatterer phantom
# EDUCATIONAL/SYNTHETIC ONLY — no patient data, no diagnostic or therapeutic claim.
# generated by scripts/make_synthetic.py, seed=42
# regenerate: python make_synthetic.py --seed 42
# counts: 9 wire, 1400 inclusion, 18000 speckle (total 19409)
# columns: kind,x_m,z_m,amp_rel (kind: wire | inclusion | speckle; x_m/z_m in meters,
#          array/image frame per kernels.cuh; amp_rel: unitless relative reflectivity)
kind,x_m,z_m,amp_rel
speckle,0.00820022,0.01378702,1.0000
speckle,-0.00904330,0.02556309,1.0000
speckle,-0.00478861,0.02398898,1.0000
speckle,0.00728793,0.01891805,1.0000
speckle,0.00577012,0.02207298,1.0000
speckle,-0.00184620,0.01117268,1.0000
speckle,0.00680512,0.01075131,1.0000
speckle,-0.00118407,0.01834977,1.0000
speckle,0.00676139,0.01645722,1.0000
speckle,-0.00456506,0.01252411,1.0000
speckle,-0.00174320,0.01358231,1.0000
speckle,0.00215214,0.01661064,1.0000
speckle,-0.00888918,0.01143493,1.0000
speckle,-0.00206913,0.01650880,1.0000
speckle,-0.00163893,0.01658983,1.0000
speckle,-0.00234035,0.02635818,1.0000
speckle,0.00474011,0.02166896,1.0000
speckle,-0.00013199,0.02489637,1.0000
speckle,-0.00216108,0.01253258,1.0000
speckle,-0.00826012,0.01931758,1.0000
speckle,-0.00174696,0.01969293,1.0000
speckle,-0.00173912,0.01483456,1.0000
speckle,0.00725973,0.01552170,1.0000
speckle,0.00871332,0.02339689,1.0000
speckle,-0.00476926,0.02106132,1.0000
speckle,0.00536203,0.01620949,1.0000
speckle,-0.00175318,0.01192782,1.0000
speckle,0.00255302,0.01424706,1.0000
speckle,0.00879674,0.01754212,1.0000
speckle,0.00912380,0.02547126,1.0000
speckle,0.00070567,0.01852080,1.0000
speckle,0.00773606,0.01906379,1.0000
speckle,-0.00938118,0.01931425,1.0000
speckle,0.00619219,0.01591144,1.0000
speckle,0.00887514,0.01031053,1.0000
speckle,0.00814993,0.01965441,1.0000
speckle,0.00183991,0.02658606,1.0000
speckle,-0.00225311,0.01711751,1.0000
speckle,0.00248549,0.02165209,1.0000
speckle,0.00019417,0.01118240,1.0000
speckle,0.00449664,0.02122378,1.0000
speckle,-0.00374800,0.01796892,1.0000
speckle,0.00106181,0.01572149,1.0000
speckle,-0.00127911,0.02214264,1.0000
speckle,0.00859944,0.01647510,1.0000
speckle,0.00342350,0.01694712,1.0000
speckle,-0.00448642,0.02490226,1.0000
speckle,-0.00088890,0.01507101,1.0000
speckle,0.00908081,0.01692762,1.0000
speckle,-0.00075577,0.02193057,1.0000
speckle,-0.00910156,0.02372179,1.0000
speckle,0.00275313,0.01033972,1.0000
speckle,-0.00044126,0.02778803,1.0000
speckle,0.00324688,0.01831536,1.0000
speckle,0.00743104,0.02394401,1.0000
speckle,0.00493435,0.02073975,1.0000
speckle,0.00540134,0.02289249,1.0000
speckle,-0.00794257,0.01090038,1.0000
speckle,0.00624318,0.02332929,1.0000
speckle,0.00323822,0.01714810,1.0000
speckle,0.00588029,0.02635286,1.0000
speckle,-0.00267024,0.01373742,1.0000
speckle,0.00503776,0.02382238,1.0000
speckle,-0.00924149,0.01927624,1.0000
speckle,0.00820146,0.01892481,1.0000
speckle,-0.00523541,0.01068376,1.0000
speckle,-0.00411467,0.02817513,1.0000
speckle,-0.00267296,0.01204535,1.0000
speckle,0.00213272,0.01618166,1.0000
speckle,0.00409482,0.01484460,1.0000
speckle,-0.00011640,0.01734218,1.0000
speckle,-0.00412178,0.02784745,1.0000
speckle,0.00389100,0.01435627,1.0000
speckle,-0.00571357,0.02622980,1.0000
speckle,-0.00195358,0.02717637,1.0000
speckle,0.00129912,0.01988382,1.0000
speckle,0.00097356,0.02310087,1.0000
speckle,0.00123529,0.02353824,1.0000
speckle,0.00122464,0.01156800,1.0000
speckle,-0.00698897,0.01156196,1.0000
speckle,-0.00451906,0.02135612,1.0000
speckle,-0.00511425,0.02044775,1.0000
speckle,0.00530635,0.01402192,1.0000
speckle,0.00334600,0.02954386,1.0000
speckle,0.00362813,0.02063907,1.0000
speckle,-0.00464508,0.02116625,1.0000
speckle,-0.00086619,0.02849507,1.0000
speckle,0.00265017,0.02859564,1.0000
speckle,-0.00842498,0.02851193,1.0000
speckle,-0.00126809,0.02960507,1.0000
speckle,-0.00424813,0.02349537,1.0000
speckle,-0.00062817,0.01731255,1.0000
speckle,0.00486961,0.02744577,1.0000
speckle,-0.00150283,0.01900791,1.0000
speckle,-0.00930301,0.01407540,1.0000
speckle,-0.00786199,0.02139330,1.0000
speckle,-0.00892301,0.02460642,1.0000
speckle,0.00898820,0.01852211,1.0000
speckle,0.00236870,0.01217649,1.0000
speckle,-0.00037663,0.02597635,1.0000
speckle,0.00173958,0.02245016,1.0000
speckle,-0.00311511,0.01515794,1.0000
speckle,-0.00299292,0.01135600,1.0000
speckle,-0.00312854,0.02570576,1.0000
speckle,0.00833869,0.02534954,1.0000
speckle,0.00224785,0.02512351,1.0000
speckle,0.00235656,0.02153133,1.0000
speckle,-0.00779195,0.01147733,1.0000
speckle,-0.00877314,0.01637762,1.0000
speckle,0.00653661,0.01156155,1.0000
speckle,-0.00700233,0.02813085,1.0000
speckle,-0.00109193,0.01614854,1.0000
speckle,0.00237228,0.01157633,1.0000
speckle,0.00333821,0.02114961,1.0000
speckle,-0.00385556,0.01770024,1.0000
speckle,-0.00759839,0.02488809,1.0000
speckle,-0.00501749,0.02193177,1.0000
speckle,0.00300281,0.01050577,1.0000
speckle,-0.00218230,0.02572619,1.0000
speckle,0.00714284,0.02231307,1.0000
speckle,-0.00301521,0.02848915,1.0000
speckle,0.00531907,0.01910909,1.0000
speckle,-0.00322996,0.01403414,1.0000
speckle,-0.00746943,0.02184640,1.0000
speckle,-0.00813016,0.02561468,1.0000
speckle,-0.00576005,0.02142032,1.0000
speckle,0.00258244,0.01527195,1.0000
speckle,-0.00148507,0.02435769,1.0000
speckle,-0.00104106,0.01501716,1.0000
speckle,0.00558408,0.01147353,1.0000
speckle,-0.00354066,0.01875545,1.0000
speckle,0.00864314,0.02493485,1.0000
speckle,-0.00354966,0.02747331,1.0000
speckle,0.00517932,0.01315974,1.0000
speckle,-0.00359692,0.01695227,1.0000
speckle,-0.00246600,0.01045679,1.0000
speckle,0.00162507,0.02345903,1.0000
speckle,-0.00832243,0.02013789,1.0000
speckle,0.00630129,0.02695882,1.0000
speckle,-0.00146525,0.01409090,1.0000
speckle,-0.00563301,0.02792490,1.0000
speckle,0.00536296,0.01692611,1.0000
speckle,0.00315577,0.02377876,1.0000
speckle,0.00906016,0.02193539,1.0000
speckle,-0.00317447,0.02152117,1.0000
speckle,0.00870562,0.02225240,1.0000
speckle,-0.00152853,0.01344823,1.0000
speckle,-0.00085912,0.02561031,1.0000
speckle,-0.00860679,0.01455647,1.0000
speckle,-0.00933050,0.01462669,1.0000
speckle,-0.00507085,0.02240405,1.0000
speckle,-0.00490644,0.02455097,1.0000
speckle,0.00850866,0.01673139,1.0000
speckle,0.00451353,0.01428314,1.0000
speckle,-0.00593620,0.02950363,1.0000
speckle,-0.00257904,0.01173038,1.0000
speckle,-0.00883567,0.01253467,1.0000
speckle,0.00161090,0.02515134,1.0000
speckle,-0.00857459,0.01087590,1.0000
speckle,0.00724519,0.02424543,1.0000
speckle,-0.00301143,0.02105740,1.0000
speckle,-0.00604342,0.01071695,1.0000
speckle,0.00644617,0.02796659,1.0000
speckle,-0.00900532,0.02344258,1.0000
speckle,-0.00227625,0.02557583,1.0000
speckle,-0.00731378,0.02846061,1.0000
speckle,0.00581837,0.02312163,1.0000
speckle,0.00829384,0.02925578,1.0000
speckle,0.00935666,0.02740428,1.0000
speckle,0.00711369,0.01156832,1.0000
speckle,-0.00668467,0.02822862,1.0000
speckle,0.00554408,0.01401862,1.0000
speckle,-0.00228992,0.01756055,1.0000
speckle,0.00187152,0.02925344,1.0000
speckle,-0.00480247,0.01119619,1.0000
speckle,0.00218133,0.01396858,1.0000
speckle,0.00066680,0.02561800,1.0000
speckle,-0.00323960,0.01133322,1.0000
speckle,0.00555750,0.02723332,1.0000
speckle,0.00660825,0.02908666,1.0000
speckle,0.00725368,0.01435921,1.0000
speckle,-0.00786954,0.01943095,1.0000
speckle,0.00307384,0.01155854,1.0000
speckle,0.00016194,0.02487538,1.0000
speckle,0.00272735,0.02017768,1.0000
speckle,-0.00002655,0.01930679,1.0000
speckle,-0.00334973,0.01755325,1.0000
speckle,0.00365678,0.02418361,1.0000
speckle,-0.00009791,0.01550571,1.0000
speckle,-0.00186221,0.02817099,1.0000
speckle,0.00157887,0.01101013,1.0000
speckle,0.00682756,0.01798046,1.0000
speckle,-0.00364722,0.02754095,1.0000
speckle,0.00134176,0.02844868,1.0000
speckle,-0.00236678,0.02098071,1.0000
speckle,-0.00687459,0.01193015,1.0000
speckle,-0.00104330,0.01712055,1.0000
speckle,0.00157849,0.01932591,1.0000
speckle,0.00227717,0.01856639,1.0000
speckle,-0.00061004,0.01823368,1.0000
speckle,0.00572468,0.01645020,1.0000
speckle,-0.00221143,0.01378358,1.0000
speckle,-0.00500474,0.02281988,1.0000
speckle,-0.00264905,0.01189892,1.0000
speckle,0.00644094,0.02024815,1.0000
speckle,0.00270070,0.02554594,1.0000
speckle,0.00802019,0.01220914,1.0000
speckle,-0.00805864,0.01104266,1.0000
speckle,-0.00321026,0.01617268,1.0000
speckle,0.00593262,0.02356066,1.0000
speckle,-0.00424007,0.02398947,1.0000
speckle,0.00936232,0.02966906,1.0000
speckle,0.00474481,0.02465253,1.0000
speckle,0.00775279,0.01046556,1.0000
speckle,-0.00376989,0.02625279,1.0000
speckle,0.00532281,0.01813394,1.0000
speckle,-0.00177174,0.02155110,1.0000
speckle,0.00291980,0.01945688,1.0000
speckle,0.00023776,0.02506651,1.0000
speckle,-0.00659351,0.01801160,1.0000
speckle,-0.00513379,0.02483326,1.0000
speckle,-0.00048056,0.02030701,1.0000
speckle,0.00537632,0.02499785,1.0000
speckle,0.00418319,0.01925118,1.0000
speckle,0.00548800,0.01637365,1.0000
speckle,-0.00586848,0.02524054,1.0000
speckle,0.00372130,0.01436594,1.0000
speckle,-0.00094053,0.02113387,1.0000
speckle,-0.00235564,0.02150366,1.0000
speckle,-0.00698710,0.02860107,1.0000
speckle,-0.00921799,0.02602179,1.0000
speckle,0.00628482,0.01689255,1.0000
speckle,-0.00152003,0.02360380,1.0000
speckle,-0.00181667,0.02540568,1.0000
speckle,0.00070696,0.01662594,1.0000
speckle,-0.00896309,0.02553594,1.0000
speckle,0.00793631,0.01328161,1.0000
speckle,0.00850959,0.01670686,1.0000
speckle,0.00244098,0.02199825,1.0000
speckle,0.00202734,0.02711873,1.0000
speckle,0.00902724,0.01426157,1.0000
speckle,-0.00205604,0.02066912,1.0000
speckle,-0.00585923,0.01240758,1.0000
speckle,0.00130688,0.01905979,1.0000
speckle,0.00742118,0.01210889,1.0000
speckle,-0.00743891,0.02102639,1.0000
speckle,-0.00879729,0.02366708,1.0000
speckle,-0.00021407,0.01392183,1.0000
speckle,-0.00809357,0.02898209,1.0000
speckle,0.00299991,0.01165760,1.0000
speckle,-0.00831988,0.02035951,1.0000
speckle,-0.00616968,0.02697832,1.0000
speckle,-0.00167581,0.01334649,1.0000
speckle,-0.00731801,0.02070719,1.0000
speckle,-0.00040888,0.01163400,1.0000
speckle,0.00855582,0.02709457,1.0000
speckle,-0.00127463,0.02406763,1.0000
speckle,-0.00047414,0.02201196,1.0000
speckle,0.00825610,0.02169734,1.0000
speckle,0.00004653,0.02358582,1.0000
speckle,-0.00422171,0.01044440,1.0000
speckle,-0.00671739,0.01154102,1.0000
speckle,-0.00189435,0.02596678,1.0000
speckle,0.00048610,0.02795987,1.0000
speckle,0.00712970,0.01922797,1.0000
speckle,0.00143130,0.02460344,1.0000
speckle,-0.00398726,0.02739129,1.0000
speckle,-0.00082144,0.02388614,1.0000
speckle,0.00397898,0.01607051,1.0000
speckle,0.00212492,0.02601370,1.0000
speckle,0.00751933,0.02452493,1.0000
speckle,-0.00079283,0.02797016,1.0000
speckle,-0.00595125,0.02133114,1.0000
speckle,-0.00200124,0.02864633,1.0000
speckle,-0.00489373,0.02718847,1.0000
speckle,-0.00425301,0.02248481,1.0000
speckle,-0.00391248,0.02807615,1.0000
speckle,0.00372323,0.02431474,1.0000
speckle,-0.00531561,0.01987366,1.0000
speckle,0.00925693,0.02102478,1.0000
speckle,0.00931195,0.01178475,1.0000
speckle,-0.00742178,0.02517086,1.0000
speckle,-0.00327095,0.01904816,1.0000
speckle,-0.00464799,0.02011765,1.0000
speckle,-0.00071125,0.01171999,1.0000
speckle,0.00365633,0.02484488,1.0000
speckle,-0.00223428,0.02477157,1.0000
speckle,0.00668854,0.01799548,1.0000
speckle,-0.00919814,0.01252484,1.0000
speckle,0.00784218,0.01664594,1.0000
speckle,0.00467511,0.01970433,1.0000
speckle,-0.00811714,0.02093951,1.0000
speckle,-0.00484488,0.02873036,1.0000
speckle,-0.00676319,0.02621628,1.0000
speckle,0.00642138,0.01360943,1.0000
speckle,-0.00906036,0.01224999,1.0000
speckle,-0.00387008,0.02067228,1.0000
speckle,-0.00205203,0.01180515,1.0000
speckle,0.00495547,0.02344123,1.0000
speckle,-0.00532656,0.01096823,1.0000
speckle,0.00329083,0.01449363,1.0000
speckle,0.00369876,0.02652812,1.0000
speckle,0.00585642,0.02273564,1.0000
speckle,0.00406852,0.02770199,1.0000
speckle,-0.00205637,0.01628149,1.0000
speckle,-0.00841459,0.01039052,1.0000
speckle,0.00512130,0.02518202,1.0000
speckle,0.00806183,0.01756811,1.0000
speckle,-0.00491544,0.01207290,1.0000
speckle,-0.00147236,0.02949224,1.0000
speckle,-0.00306221,0.01402775,1.0000
speckle,0.00317625,0.01457902,1.0000
speckle,0.00718698,0.02576033,1.0000
speckle,0.00621247,0.01355693,1.0000
speckle,-0.00625951,0.01836419,1.0000
speckle,0.00116662,0.01397722,1.0000
speckle,-0.00550616,0.02080903,1.0000
speckle,0.00825176,0.01264360,1.0000
speckle,-0.00613591,0.01810151,1.0000
speckle,-0.00345468,0.01785022,1.0000
speckle,-0.00077501,0.01158072,1.0000
speckle,0.00592360,0.02290893,1.0000
speckle,-0.00246318,0.01160623,1.0000
speckle,0.00185874,0.02937219,1.0000
speckle,-0.00748590,0.02070192,1.0000
speckle,0.00922199,0.02679902,1.0000
speckle,-0.00617657,0.02890527,1.0000
speckle,0.00187750,0.02933947,1.0000
speckle,0.00369073,0.02345127,1.0000
speckle,0.00888050,0.02375818,1.0000
speckle,-0.00315752,0.02262586,1.0000
speckle,0.00721858,0.01646856,1.0000
speckle,0.00660922,0.01965333,1.0000
speckle,-0.00310002,0.02210555,1.0000
speckle,0.00159869,0.01771801,1.0000
speckle,0.00264313,0.01480905,1.0000
speckle,0.00164441,0.02947459,1.0000
speckle,-0.00502701,0.02225716,1.0000
speckle,0.00745945,0.01629166,1.0000
speckle,0.00447277,0.02499057,1.0000
speckle,0.00225161,0.01146251,1.0000
speckle,-0.00235896,0.01605433,1.0000
speckle,-0.00868735,0.02821414,1.0000
speckle,0.00184381,0.02865000,1.0000
speckle,0.00449801,0.01667658,1.0000
speckle,-0.00417122,0.02278588,1.0000
speckle,0.00489728,0.02040493,1.0000
speckle,0.00897827,0.02287210,1.0000
speckle,-0.00397704,0.01075965,1.0000
speckle,0.00652238,0.01672664,1.0000
speckle,-0.00484572,0.02076265,1.0000
speckle,0.00764468,0.02320112,1.0000
speckle,-0.00473124,0.02363459,1.0000
speckle,0.00412664,0.02209643,1.0000
speckle,-0.00222806,0.01653976,1.0000
speckle,-0.00108362,0.01041723,1.0000
speckle,0.00695349,0.01165771,1.0000
speckle,-0.00578165,0.02260672,1.0000
speckle,-0.00767492,0.02179703,1.0000
speckle,0.00622695,0.02837717,1.0000
speckle,-0.00495737,0.01181639,1.0000
speckle,0.00422980,0.01634238,1.0000
speckle,0.00416747,0.01505154,1.0000
speckle,-0.00403537,0.01899646,1.0000
speckle,0.00254935,0.01557410,1.0000
speckle,0.00528823,0.01185231,1.0000
speckle,0.00888404,0.01802594,1.0000
speckle,-0.00624600,0.01886270,1.0000
speckle,0.00009950,0.02455761,1.0000
speckle,0.00489410,0.02620031,1.0000
speckle,0.00551890,0.01068433,1.0000
speckle,-0.00222932,0.02686842,1.0000
speckle,0.00486654,0.02817773,1.0000
speckle,0.00178945,0.01326429,1.0000
speckle,0.00426099,0.01529146,1.0000
speckle,-0.00068336,0.01909990,1.0000
speckle,-0.00234724,0.02205689,1.0000
speckle,-0.00804753,0.01295113,1.0000
speckle,-0.00057794,0.01330165,1.0000
speckle,-0.00583503,0.01054898,1.0000
speckle,0.00001316,0.02437170,1.0000
speckle,-0.00016067,0.02825841,1.0000
speckle,0.00827736,0.02912756,1.0000
speckle,-0.00238488,0.01979729,1.0000
speckle,0.00265172,0.02171319,1.0000
speckle,-0.00171479,0.01105324,1.0000
speckle,0.00792614,0.01776562,1.0000
speckle,0.00123344,0.01406803,1.0000
speckle,-0.00119760,0.01525201,1.0000
speckle,0.00776602,0.02431156,1.0000
speckle,0.00018064,0.01977926,1.0000
speckle,0.00354360,0.02381123,1.0000
speckle,0.00283704,0.02827446,1.0000
speckle,0.00443049,0.01500165,1.0000
speckle,-0.00875126,0.02607465,1.0000
speckle,0.00246191,0.02342266,1.0000
speckle,0.00371246,0.02281947,1.0000
speckle,-0.00448698,0.01913613,1.0000
speckle,0.00340405,0.01523319,1.0000
speckle,0.00192041,0.02876450,1.0000
speckle,0.00642050,0.01053935,1.0000
speckle,0.00509428,0.02280131,1.0000
speckle,0.00783740,0.01801474,1.0000
speckle,0.00161982,0.02777932,1.0000
speckle,0.00034850,0.01396317,1.0000
speckle,-0.00144864,0.02639714,1.0000
speckle,0.00879245,0.02307463,1.0000
speckle,-0.00220357,0.01627479,1.0000
speckle,-0.00166175,0.02730217,1.0000
speckle,0.00427986,0.01202414,1.0000
speckle,0.00256019,0.02536781,1.0000
speckle,-0.00292542,0.01306864,1.0000
speckle,0.00467613,0.02834233,1.0000
speckle,-0.00191816,0.01627715,1.0000
speckle,0.00915608,0.02613795,1.0000
speckle,-0.00937032,0.01165493,1.0000
speckle,0.00369075,0.02048426,1.0000
speckle,0.00290500,0.02452102,1.0000
speckle,-0.00619208,0.01756824,1.0000
speckle,0.00383609,0.01414160,1.0000
speckle,-0.00597869,0.02870058,1.0000
speckle,-0.00092758,0.02609879,1.0000
speckle,-0.00591000,0.01144425,1.0000
speckle,-0.00596469,0.02502779,1.0000
speckle,-0.00452418,0.02780410,1.0000
speckle,-0.00171470,0.02246065,1.0000
speckle,0.00233912,0.02714622,1.0000
speckle,-0.00229870,0.01566919,1.0000
speckle,-0.00296754,0.02166154,1.0000
speckle,-0.00041553,0.02335241,1.0000
speckle,-0.00750479,0.01148450,1.0000
speckle,0.00473382,0.01044020,1.0000
speckle,0.00154997,0.02945981,1.0000
speckle,-0.00757937,0.02043329,1.0000
speckle,-0.00926348,0.02199791,1.0000
speckle,0.00915366,0.02507046,1.0000
speckle,0.00812401,0.01948070,1.0000
speckle,-0.00306384,0.01863140,1.0000
speckle,-0.00242924,0.02756895,1.0000
speckle,0.00938957,0.02614684,1.0000
speckle,0.00829063,0.02320252,1.0000
speckle,-0.00228541,0.01141049,1.0000
speckle,-0.00270665,0.01670695,1.0000
speckle,-0.00751667,0.01916423,1.0000
speckle,0.00372820,0.02436927,1.0000
speckle,0.00729385,0.01299394,1.0000
speckle,0.00191589,0.02715870,1.0000
speckle,-0.00414601,0.02386573,1.0000
speckle,0.00592297,0.01744754,1.0000
speckle,0.00222501,0.02308220,1.0000
speckle,-0.00046625,0.01831466,1.0000
speckle,-0.00586682,0.02943192,1.0000
speckle,0.00860189,0.02606481,1.0000
speckle,-0.00908735,0.01728799,1.0000
speckle,-0.00853982,0.02596662,1.0000
speckle,-0.00328013,0.01891954,1.0000
speckle,0.00200714,0.01806320,1.0000
speckle,0.00211674,0.01187856,1.0000
speckle,-0.00135517,0.02837078,1.0000
speckle,0.00809988,0.02944531,1.0000
speckle,0.00671348,0.02786093,1.0000
speckle,0.00440442,0.01600094,1.0000
speckle,0.00037702,0.02139472,1.0000
speckle,0.00670789,0.02008995,1.0000
speckle,-0.00699621,0.02575832,1.0000
speckle,-0.00373465,0.02335741,1.0000
speckle,0.00091644,0.02727084,1.0000
speckle,-0.00624061,0.01895796,1.0000
speckle,-0.00722524,0.02315526,1.0000
speckle,0.00476115,0.02309905,1.0000
speckle,-0.00771868,0.01873693,1.0000
speckle,0.00405638,0.01340856,1.0000
speckle,0.00806459,0.02781138,1.0000
speckle,0.00500661,0.01457530,1.0000
speckle,-0.00455658,0.01954026,1.0000
speckle,0.00747320,0.01268810,1.0000
speckle,-0.00684778,0.02067014,1.0000
speckle,0.00423779,0.01205457,1.0000
speckle,0.00360555,0.02721565,1.0000
speckle,0.00811746,0.02516695,1.0000
speckle,0.00189277,0.02279334,1.0000
speckle,-0.00231221,0.02421839,1.0000
speckle,0.00443685,0.01770402,1.0000
speckle,0.00267152,0.02120086,1.0000
speckle,0.00669545,0.02598388,1.0000
speckle,-0.00519724,0.01254439,1.0000
speckle,-0.00775161,0.01202930,1.0000
speckle,0.00452293,0.02848189,1.0000
speckle,0.00459881,0.01255246,1.0000
speckle,-0.00248654,0.02685461,1.0000
speckle,0.00853649,0.02149219,1.0000
speckle,-0.00936844,0.01150057,1.0000
speckle,0.00066934,0.02673410,1.0000
speckle,0.00902117,0.01650107,1.0000
speckle,-0.00253755,0.02347846,1.0000
speckle,0.00557543,0.02038318,1.0000
speckle,0.00191041,0.01460955,1.0000
speckle,-0.00196813,0.02074288,1.0000
speckle,-0.00074067,0.01310720,1.0000
speckle,0.00832633,0.02654200,1.0000
speckle,-0.00000315,0.01914222,1.0000
speckle,0.00190755,0.01312989,1.0000
speckle,0.00310859,0.02584506,1.0000
speckle,0.00381578,0.02191828,1.0000
speckle,-0.00359284,0.02951250,1.0000
speckle,-0.00707888,0.02963886,1.0000
speckle,0.00388262,0.01957869,1.0000
speckle,0.00617932,0.01990350,1.0000
speckle,0.00383784,0.01760815,1.0000
speckle,0.00904548,0.01676300,1.0000
speckle,0.00616423,0.01438589,1.0000
speckle,0.00437397,0.02602212,1.0000
speckle,0.00376766,0.01131979,1.0000
speckle,0.00687012,0.01377299,1.0000
speckle,-0.00023491,0.01790107,1.0000
speckle,0.00910652,0.02308946,1.0000
speckle,0.00655214,0.02952663,1.0000
speckle,0.00090133,0.01684576,1.0000
speckle,0.00334450,0.02951210,1.0000
speckle,0.00484503,0.01788662,1.0000
speckle,0.00052348,0.01579097,1.0000
speckle,0.00369187,0.01408479,1.0000
speckle,0.00669754,0.01793919,1.0000
speckle,-0.00693907,0.02489397,1.0000
speckle,0.00151121,0.02591839,1.0000
speckle,0.00657642,0.02406600,1.0000
speckle,-0.00079839,0.01347567,1.0000
speckle,-0.00681385,0.02380154,1.0000
speckle,-0.00392767,0.01310956,1.0000
speckle,-0.00529903,0.02481862,1.0000
speckle,0.00442400,0.01047717,1.0000
speckle,0.00424800,0.02146823,1.0000
speckle,0.00335237,0.02947659,1.0000
speckle,-0.00662502,0.02873772,1.0000
speckle,-0.00137031,0.02662821,1.0000
speckle,0.00800852,0.01216333,1.0000
speckle,0.00891418,0.01378488,1.0000
speckle,-0.00841352,0.02931737,1.0000
speckle,0.00282184,0.02181181,1.0000
speckle,0.00883087,0.02246327,1.0000
speckle,-0.00180491,0.01095946,1.0000
speckle,-0.00487192,0.01977934,1.0000
speckle,0.00353410,0.02881837,1.0000
speckle,0.00287258,0.01758221,1.0000
speckle,0.00360574,0.02572931,1.0000
speckle,0.00298015,0.02538798,1.0000
speckle,0.00686004,0.02291603,1.0000
speckle,-0.00422594,0.02297199,1.0000
speckle,-0.00249433,0.01262801,1.0000
speckle,-0.00784642,0.01979084,1.0000
speckle,0.00317329,0.02018912,1.0000
speckle,-0.00896710,0.02141585,1.0000
speckle,0.00136545,0.01561026,1.0000
speckle,0.00461275,0.02571027,1.0000
speckle,-0.00599538,0.01969331,1.0000
speckle,0.00271842,0.01871294,1.0000
speckle,0.00134275,0.01222916,1.0000
speckle,-0.00820623,0.02793228,1.0000
speckle,0.00555023,0.01388686,1.0000
speckle,0.00588192,0.01068308,1.0000
speckle,0.00105393,0.02070649,1.0000
speckle,0.00586929,0.01977813,1.0000
