# SYNTHETIC LiDAR returns for project 02.17 -- LIDAR-FRAME meters (x,y,z)
# true_r/g/b: exact flat surface color the ray hit, [0,255] -- EVALUATION-ONLY ground truth
# visible: 1 if unobstructed from the CAMERA's own origin, 0 if occluded -- EVALUATION-ONLY
# surface: human-readable object name -- EVALUATION-ONLY
# regenerate: python make_synthetic.py --seed 42
# 3368 points, 138 ground-truth-occluded (the occlusion cohort), range noise sigma=0.02 m
x,y,z,true_r,true_g,true_b,visible,surface
9.289933,-4.227908,-1.799728,100.0,100.0,100.0,1,ground
9.384939,-4.165256,-1.810479,100.0,100.0,100.0,1,ground
3.638292,-1.574050,-0.698994,200.0,60.0,60.0,1,occluder
3.642071,-1.535262,-0.696920,200.0,60.0,60.0,1,occluder
3.644879,-1.496310,-0.694739,200.0,60.0,60.0,1,occluder
3.655980,-1.460920,-0.694211,200.0,60.0,60.0,1,occluder
3.667095,-1.425591,-0.693750,200.0,60.0,60.0,1,occluder
3.664547,-1.385147,-0.690777,200.0,60.0,60.0,1,occluder
3.659015,-1.343941,-0.687326,200.0,60.0,60.0,1,occluder
3.661384,-1.305939,-0.685438,200.0,60.0,60.0,1,occluder
3.647746,-1.262606,-0.680636,200.0,60.0,60.0,1,occluder
3.656876,-1.227451,-0.680160,200.0,60.0,60.0,1,occluder
3.659253,-1.190150,-0.678495,200.0,60.0,60.0,1,occluder
3.675510,-1.157402,-0.679464,200.0,60.0,60.0,1,occluder
3.661238,-1.115244,-0.674861,200.0,60.0,60.0,1,occluder
3.643984,-1.072715,-0.669795,200.0,60.0,60.0,1,occluder
3.659823,-1.040149,-0.670882,200.0,60.0,60.0,1,occluder
3.658794,-1.002836,-0.668938,200.0,60.0,60.0,1,occluder
3.664563,-0.967529,-0.668303,200.0,60.0,60.0,1,occluder
3.625984,-0.921024,-0.659662,200.0,60.0,60.0,1,occluder
3.669813,-0.895573,-0.666077,200.0,60.0,60.0,1,occluder
3.661794,-0.857280,-0.663132,200.0,60.0,60.0,1,occluder
3.651647,-0.818827,-0.659873,200.0,60.0,60.0,1,occluder
3.632212,-0.778735,-0.655011,200.0,60.0,60.0,1,occluder
3.641773,-0.745100,-0.655445,200.0,60.0,60.0,1,occluder
3.611922,-0.703736,-0.648855,200.0,60.0,60.0,1,occluder
3.641005,-0.673992,-0.652914,200.0,60.0,60.0,1,occluder
3.666458,-0.643169,-0.656367,200.0,60.0,60.0,1,occluder
3.631624,-0.601978,-0.649091,200.0,60.0,60.0,1,occluder
3.647183,-0.569435,-0.650888,200.0,60.0,60.0,1,occluder
3.631834,-0.532167,-0.647229,200.0,60.0,60.0,1,occluder
3.645952,-0.499324,-0.648881,200.0,60.0,60.0,1,occluder
3.630164,-0.462492,-0.645270,200.0,60.0,60.0,1,occluder
3.644599,-0.429605,-0.647090,200.0,60.0,60.0,1,occluder
3.689882,-0.399864,-0.654435,200.0,60.0,60.0,1,occluder
4.014056,-0.396911,-0.711238,200.0,60.0,60.0,1,occluder
10.189631,-0.911057,-1.803874,100.0,100.0,100.0,1,ground
10.172053,-0.813319,-1.799331,100.0,100.0,100.0,1,ground
10.159479,-0.716410,-1.795839,100.0,100.0,100.0,1,ground
10.198388,-0.623009,-1.801603,100.0,100.0,100.0,1,ground
10.159948,-0.524990,-1.793863,100.0,100.0,100.0,1,ground
10.176624,-0.430115,-1.796015,100.0,100.0,100.0,1,ground
10.211253,-0.335594,-1.801492,100.0,100.0,100.0,1,ground
10.168128,-0.238655,-1.793409,100.0,100.0,100.0,1,ground
10.244907,-0.144257,-1.806633,100.0,100.0,100.0,1,ground
10.192325,-0.047836,-1.797202,100.0,100.0,100.0,1,ground
10.215627,0.047946,-1.801311,100.0,100.0,100.0,1,ground
10.230982,0.144061,-1.804177,100.0,100.0,100.0,1,ground
10.199149,0.239383,-1.798880,100.0,100.0,100.0,1,ground
10.222867,0.335975,-1.803541,100.0,100.0,100.0,1,ground
10.223111,0.432080,-1.804220,100.0,100.0,100.0,1,ground
10.200663,0.527093,-1.801052,100.0,100.0,100.0,1,ground
10.196077,0.622868,-1.801195,100.0,100.0,100.0,1,ground
10.182350,0.718022,-1.799881,100.0,100.0,100.0,1,ground
10.188488,0.814633,-1.802239,100.0,100.0,100.0,1,ground
10.203391,0.912288,-1.806310,100.0,100.0,100.0,1,ground
10.156547,1.004281,-1.799607,100.0,100.0,100.0,1,ground
9.258459,1.003318,-1.642074,230.0,210.0,60.0,1,yellow_box
8.468395,0.998208,-1.503544,230.0,210.0,60.0,1,yellow_box
8.473629,1.079560,-1.506206,230.0,210.0,60.0,1,yellow_box
8.466677,1.159537,-1.506839,230.0,210.0,60.0,1,yellow_box
8.441049,1.236853,-1.504278,230.0,210.0,60.0,1,yellow_box
8.432422,1.316554,-1.504877,230.0,210.0,60.0,1,yellow_box
8.435646,1.398292,-1.507728,230.0,210.0,60.0,1,yellow_box
8.455152,1.483201,-1.513636,230.0,210.0,60.0,1,yellow_box
8.439605,1.562268,-1.513412,230.0,210.0,60.0,1,yellow_box
8.437962,1.644027,-1.515818,230.0,210.0,60.0,1,yellow_box
8.461076,1.731120,-1.522822,230.0,210.0,60.0,1,yellow_box
8.428092,1.806956,-1.519871,230.0,210.0,60.0,1,yellow_box
8.458161,1.896615,-1.528437,230.0,210.0,60.0,1,yellow_box
8.458599,1.980282,-1.531808,230.0,210.0,60.0,1,yellow_box
8.440514,2.059805,-1.531967,230.0,210.0,60.0,1,yellow_box
8.405599,2.135078,-1.529200,230.0,210.0,60.0,1,yellow_box
9.862950,2.604047,-1.798698,100.0,100.0,100.0,1,ground
9.836907,2.696191,-1.798485,100.0,100.0,100.0,1,ground
9.802859,2.786046,-1.796962,100.0,100.0,100.0,1,ground
9.804085,2.886124,-1.802074,100.0,100.0,100.0,1,ground
9.743095,2.967829,-1.795905,100.0,100.0,100.0,1,ground
9.742848,3.067981,-1.801088,100.0,100.0,100.0,1,ground
9.683018,3.149344,-1.795414,100.0,100.0,100.0,1,ground
9.712792,3.260154,-1.806529,100.0,100.0,100.0,1,ground
9.677202,3.349601,-1.805678,100.0,100.0,100.0,1,ground
9.617447,3.430342,-1.800458,100.0,100.0,100.0,1,ground
9.570611,3.515244,-1.797788,100.0,100.0,100.0,1,ground
9.562908,3.614644,-1.802635,100.0,100.0,100.0,1,ground
6.423105,2.496996,-1.215138,60.0,90.0,200.0,1,blue_box
6.207014,2.480306,-1.178610,60.0,90.0,200.0,1,blue_box
6.086914,2.498824,-1.160208,60.0,90.0,200.0,1,blue_box
5.950979,2.508548,-1.138736,60.0,90.0,200.0,1,blue_box
5.767284,2.495124,-1.108018,60.0,90.0,200.0,1,blue_box
5.639379,2.502889,-1.087911,60.0,90.0,200.0,1,blue_box
5.559883,2.530339,-1.077110,60.0,90.0,200.0,1,blue_box
5.545162,2.586742,-1.078914,60.0,90.0,200.0,1,blue_box
5.548929,2.652200,-1.084444,60.0,90.0,200.0,1,blue_box
5.575888,2.729673,-1.094672,60.0,90.0,200.0,1,blue_box
5.558670,2.786226,-1.096378,60.0,90.0,200.0,1,blue_box
5.564476,2.854802,-1.102760,60.0,90.0,200.0,1,blue_box
5.519489,2.897487,-1.099186,60.0,90.0,200.0,1,blue_box
5.521357,2.964906,-1.105052,60.0,90.0,200.0,1,blue_box
5.563769,3.055309,-1.119231,60.0,90.0,200.0,1,blue_box
5.565032,3.124346,-1.125335,60.0,90.0,200.0,1,blue_box
5.520736,3.167995,-1.122342,60.0,90.0,200.0,1,blue_box
5.569010,3.265562,-1.138337,60.0,90.0,200.0,1,blue_box
5.566003,3.334400,-1.144070,60.0,90.0,200.0,1,blue_box
5.579209,3.413881,-1.153321,60.0,90.0,200.0,1,blue_box
5.538298,3.460713,-1.151528,60.0,90.0,200.0,1,blue_box
9.618931,-6.010575,-1.796465,100.0,100.0,100.0,1,ground
9.722798,-5.949315,-1.805354,100.0,100.0,100.0,1,ground
9.747914,-5.839639,-1.799760,100.0,100.0,100.0,1,ground
9.821657,-5.759234,-1.803315,100.0,100.0,100.0,1,ground
9.854883,-5.655083,-1.799589,100.0,100.0,100.0,1,ground
9.884484,-5.549392,-1.795403,100.0,100.0,100.0,1,ground
9.926233,-5.450927,-1.793613,100.0,100.0,100.0,1,ground
10.005454,-5.372815,-1.798736,100.0,100.0,100.0,1,ground
10.071616,-5.287151,-1.801629,100.0,100.0,100.0,1,ground
10.124527,-5.194293,-1.802292,100.0,100.0,100.0,1,ground
10.171278,-5.098249,-1.802016,100.0,100.0,100.0,1,ground
10.201234,-4.994009,-1.798938,100.0,100.0,100.0,1,ground
10.239694,-4.894227,-1.797540,100.0,100.0,100.0,1,ground
10.322454,-4.815283,-1.804054,100.0,100.0,100.0,1,ground
10.356577,-4.713345,-1.802205,100.0,100.0,100.0,1,ground
10.367141,-4.601181,-1.796449,100.0,100.0,100.0,1,ground
3.664357,-1.585326,-0.632364,200.0,60.0,60.0,1,occluder
3.615926,-1.524241,-0.621510,200.0,60.0,60.0,1,occluder
3.675807,-1.509007,-0.629340,200.0,60.0,60.0,1,occluder
3.656960,-1.461311,-0.623737,200.0,60.0,60.0,1,occluder
3.665972,-1.425154,-0.622965,200.0,60.0,60.0,1,occluder
3.651647,-1.380271,-0.618302,200.0,60.0,60.0,1,occluder
3.638516,-1.336411,-0.613927,200.0,60.0,60.0,1,occluder
3.668461,-1.308463,-0.616880,200.0,60.0,60.0,1,occluder
3.649164,-1.263097,-0.611614,200.0,60.0,60.0,1,occluder
3.649027,-1.224817,-0.609638,200.0,60.0,60.0,1,occluder
3.676208,-1.195665,-0.612277,200.0,60.0,60.0,1,occluder
3.663660,-1.153671,-0.608356,200.0,60.0,60.0,1,occluder
3.621265,-1.103068,-0.599571,200.0,60.0,60.0,1,occluder
3.645363,-1.073121,-0.601866,200.0,60.0,60.0,1,occluder
3.624732,-1.030176,-0.596837,200.0,60.0,60.0,1,occluder
3.643133,-0.998544,-0.598297,200.0,60.0,60.0,1,occluder
3.669496,-0.968832,-0.601107,200.0,60.0,60.0,1,occluder
3.648552,-0.926757,-0.596225,200.0,60.0,60.0,1,occluder
3.661991,-0.893665,-0.597024,200.0,60.0,60.0,1,occluder
3.658157,-0.856428,-0.595062,200.0,60.0,60.0,1,occluder
3.656659,-0.819951,-0.593540,200.0,60.0,60.0,1,occluder
3.644359,-0.781339,-0.590327,200.0,60.0,60.0,1,occluder
3.643365,-0.745426,-0.589006,200.0,60.0,60.0,1,occluder
3.636727,-0.708569,-0.586832,200.0,60.0,60.0,1,occluder
3.647788,-0.675247,-0.587568,200.0,60.0,60.0,1,occluder
3.640697,-0.638650,-0.585435,200.0,60.0,60.0,1,occluder
3.691825,-0.611956,-0.592706,200.0,60.0,60.0,1,occluder
3.605690,-0.562956,-0.578004,200.0,60.0,60.0,1,occluder
3.639559,-0.533299,-0.582605,200.0,60.0,60.0,1,occluder
3.615977,-0.495219,-0.578060,200.0,60.0,60.0,1,occluder
3.656576,-0.465856,-0.583826,200.0,60.0,60.0,1,occluder
3.637601,-0.428780,-0.580128,200.0,60.0,60.0,1,occluder
3.704665,-0.401466,-0.590197,200.0,60.0,60.0,1,occluder
4.058363,-0.401292,-0.645916,200.0,60.0,60.0,1,occluder
11.311095,-1.011328,-1.798648,100.0,100.0,100.0,1,ground
11.319720,-0.905082,-1.798589,100.0,100.0,100.0,1,ground
11.348481,-0.800254,-1.801886,100.0,100.0,100.0,1,ground
11.334507,-0.692414,-1.798556,100.0,100.0,100.0,1,ground
11.364088,-0.587210,-1.802296,100.0,100.0,100.0,1,ground
11.332976,-0.478989,-1.796570,100.0,100.0,100.0,1,ground
11.331337,-0.372405,-1.795676,100.0,100.0,100.0,1,ground
11.346351,-0.266309,-1.797580,100.0,100.0,100.0,1,ground
11.364039,-0.160016,-1.800065,100.0,100.0,100.0,1,ground
11.350334,-0.053271,-1.797736,100.0,100.0,100.0,1,ground
11.337834,0.053212,-1.795756,100.0,100.0,100.0,1,ground
11.382657,0.160278,-1.803015,100.0,100.0,100.0,1,ground
11.329169,0.265906,-1.794858,100.0,100.0,100.0,1,ground
11.389083,0.374303,-1.804827,100.0,100.0,100.0,1,ground
11.374977,0.480764,-1.803228,100.0,100.0,100.0,1,ground
11.350301,0.586498,-1.800110,100.0,100.0,100.0,1,ground
11.319649,0.691506,-1.796198,100.0,100.0,100.0,1,ground
11.337932,0.799510,-1.800211,100.0,100.0,100.0,1,ground
11.303540,0.903788,-1.796018,100.0,100.0,100.0,1,ground
11.356221,1.015362,-1.805824,100.0,100.0,100.0,1,ground
11.332533,1.120563,-1.803650,100.0,100.0,100.0,1,ground
9.216636,0.998785,-1.468318,230.0,210.0,60.0,1,yellow_box
8.463816,0.997668,-1.349818,230.0,210.0,60.0,1,yellow_box
8.472649,1.079436,-1.352783,230.0,210.0,60.0,1,yellow_box
8.466783,1.159552,-1.353524,230.0,210.0,60.0,1,yellow_box
8.453419,1.238666,-1.353187,230.0,210.0,60.0,1,yellow_box
8.446726,1.318788,-1.354038,230.0,210.0,60.0,1,yellow_box
8.474703,1.404766,-1.360576,230.0,210.0,60.0,1,yellow_box
8.435575,1.479767,-1.356465,230.0,210.0,60.0,1,yellow_box
8.469610,1.567822,-1.364244,230.0,210.0,60.0,1,yellow_box
8.461122,1.648539,-1.365309,230.0,210.0,60.0,1,yellow_box
8.427605,1.724272,-1.362453,230.0,210.0,60.0,1,yellow_box
8.433781,1.808175,-1.366135,230.0,210.0,60.0,1,yellow_box
8.442903,1.893194,-1.370431,230.0,210.0,60.0,1,yellow_box
8.411761,1.969317,-1.368316,230.0,210.0,60.0,1,yellow_box
8.470138,2.067035,-1.380908,230.0,210.0,60.0,1,yellow_box
8.467992,2.150926,-1.383789,230.0,210.0,60.0,1,yellow_box
10.966576,2.895430,-1.796454,100.0,100.0,100.0,1,ground
10.961890,3.004537,-1.800228,100.0,100.0,100.0,1,ground
10.936683,3.108287,-1.800800,100.0,100.0,100.0,1,ground
10.895223,3.207333,-1.798852,100.0,100.0,100.0,1,ground
10.889179,3.316936,-1.802915,100.0,100.0,100.0,1,ground
10.840011,3.413473,-1.800000,100.0,100.0,100.0,1,ground
10.818652,3.518702,-1.801859,100.0,100.0,100.0,1,ground
10.747148,3.607342,-1.795510,100.0,100.0,100.0,1,ground
10.750305,3.721038,-1.801794,100.0,100.0,100.0,1,ground
10.704033,3.817904,-1.799966,100.0,100.0,100.0,1,ground
10.686295,3.925030,-1.803099,100.0,100.0,100.0,1,ground
10.636484,4.020440,-1.800983,100.0,100.0,100.0,1,ground
6.406863,2.490681,-1.088729,60.0,90.0,200.0,1,blue_box
6.266426,2.504046,-1.068812,60.0,90.0,200.0,1,blue_box
6.057339,2.486683,-1.037085,60.0,90.0,200.0,1,blue_box
5.941377,2.504501,-1.021211,60.0,90.0,200.0,1,blue_box
5.812305,2.514602,-1.003039,60.0,90.0,200.0,1,blue_box
5.611968,2.490723,-0.972458,60.0,90.0,200.0,1,blue_box
5.601820,2.549424,-0.974804,60.0,90.0,200.0,1,blue_box
5.563419,2.595259,-0.972318,60.0,90.0,200.0,1,blue_box
5.537208,2.646598,-0.972036,60.0,90.0,200.0,1,blue_box
5.538012,2.711131,-0.976602,60.0,90.0,200.0,1,blue_box
5.529155,2.771432,-0.979584,60.0,90.0,200.0,1,blue_box
5.536204,2.840297,-0.985513,60.0,90.0,200.0,1,blue_box
5.546193,2.911505,-0.992113,60.0,90.0,200.0,1,blue_box
5.535221,2.972351,-0.995097,60.0,90.0,200.0,1,blue_box
5.557786,3.052023,-1.004260,60.0,90.0,200.0,1,blue_box
5.566211,3.125007,-1.011038,60.0,90.0,200.0,1,blue_box
5.538145,3.177985,-1.011314,60.0,90.0,200.0,1,blue_box
5.549195,3.253943,-1.018865,60.0,90.0,200.0,1,blue_box
5.543834,3.321120,-1.023560,60.0,90.0,200.0,1,blue_box
5.544170,3.392440,-1.029456,60.0,90.0,200.0,1,blue_box
5.557805,3.472902,-1.037995,60.0,90.0,200.0,1,blue_box
10.880355,-6.798800,-1.803122,100.0,100.0,100.0,1,ground
10.904594,-6.672448,-1.796680,100.0,100.0,100.0,1,ground
10.980093,-6.577795,-1.798867,100.0,100.0,100.0,1,ground
11.039063,-6.473098,-1.798494,100.0,100.0,100.0,1,ground
11.120817,-6.381521,-1.801975,100.0,100.0,100.0,1,ground
11.192172,-6.283560,-1.803900,100.0,100.0,100.0,1,ground
11.257985,-6.182251,-1.805074,100.0,100.0,100.0,1,ground
11.266816,-6.050152,-1.797305,100.0,100.0,100.0,1,ground
11.361266,-5.964160,-1.803362,100.0,100.0,100.0,1,ground
11.401666,-5.849517,-1.800979,100.0,100.0,100.0,1,ground
11.425772,-5.727051,-1.796216,100.0,100.0,100.0,1,ground
11.470908,-5.615576,-1.794946,100.0,100.0,100.0,1,ground
11.552713,-5.521805,-1.799557,100.0,100.0,100.0,1,ground
11.611430,-5.416572,-1.800704,100.0,100.0,100.0,1,ground
11.638742,-5.296867,-1.797149,100.0,100.0,100.0,1,ground
11.690879,-5.188687,-1.797600,100.0,100.0,100.0,1,ground
3.668965,-1.587320,-0.561827,200.0,60.0,60.0,1,occluder
3.621257,-1.526488,-0.552303,200.0,60.0,60.0,1,occluder
3.648162,-1.497658,-0.554238,200.0,60.0,60.0,1,occluder
3.646710,-1.457215,-0.551915,200.0,60.0,60.0,1,occluder
3.637472,-1.414075,-0.548484,200.0,60.0,60.0,1,occluder
3.665474,-1.385497,-0.550721,200.0,60.0,60.0,1,occluder
3.593082,-1.319724,-0.537960,200.0,60.0,60.0,1,occluder
3.629837,-1.294687,-0.541619,200.0,60.0,60.0,1,occluder
3.636858,-1.258838,-0.540880,200.0,60.0,60.0,1,occluder
3.669268,-1.231611,-0.543956,200.0,60.0,60.0,1,occluder
3.648914,-1.186788,-0.539264,200.0,60.0,60.0,1,occluder
3.658872,-1.152163,-0.539113,200.0,60.0,60.0,1,occluder
3.638742,-1.108391,-0.534591,200.0,60.0,60.0,1,occluder
3.673624,-1.081441,-0.538200,200.0,60.0,60.0,1,occluder
3.614608,-1.027299,-0.528118,200.0,60.0,60.0,1,occluder
3.636960,-0.996852,-0.529993,200.0,60.0,60.0,1,occluder
3.657196,-0.965584,-0.531598,200.0,60.0,60.0,1,occluder
3.654340,-0.928227,-0.529893,200.0,60.0,60.0,1,occluder
3.638340,-0.887893,-0.526341,200.0,60.0,60.0,1,occluder
3.653026,-0.855227,-0.527281,200.0,60.0,60.0,1,occluder
3.660678,-0.820852,-0.527250,200.0,60.0,60.0,1,occluder
3.654787,-0.783575,-0.525319,200.0,60.0,60.0,1,occluder
3.650945,-0.746976,-0.523736,200.0,60.0,60.0,1,occluder
3.647740,-0.710715,-0.522296,200.0,60.0,60.0,1,occluder
3.661521,-0.677790,-0.523336,200.0,60.0,60.0,1,occluder
3.640444,-0.638606,-0.519443,200.0,60.0,60.0,1,occluder
3.667885,-0.607988,-0.522521,200.0,60.0,60.0,1,occluder
3.647593,-0.569499,-0.518846,200.0,60.0,60.0,1,occluder
3.634296,-0.532527,-0.516221,200.0,60.0,60.0,1,occluder
3.652806,-0.500263,-0.518160,200.0,60.0,60.0,1,occluder
3.691655,-0.470326,-0.523022,200.0,60.0,60.0,1,occluder
3.650037,-0.430246,-0.516531,200.0,60.0,60.0,1,occluder
3.706950,-0.401713,-0.524028,200.0,60.0,60.0,1,occluder
4.033549,-0.398838,-0.569643,200.0,60.0,60.0,1,occluder
12.019399,-1.074657,-1.695955,60.0,160.0,70.0,1,background
12.052430,-0.963667,-1.699264,60.0,160.0,70.0,1,background
12.037268,-0.848824,-1.695929,60.0,160.0,70.0,1,background
11.996973,-0.732883,-1.689208,60.0,160.0,70.0,1,background
12.064019,-0.623378,-1.697749,60.0,160.0,70.0,1,background
12.072184,-0.510231,-1.698149,60.0,160.0,70.0,1,background
12.059603,-0.396340,-1.695782,60.0,160.0,70.0,1,background
12.043612,-0.282675,-1.693085,60.0,160.0,70.0,1,background
12.058000,-0.169787,-1.694809,60.0,160.0,70.0,1,background
12.064155,-0.056621,-1.695525,60.0,160.0,70.0,1,background
12.088546,0.056736,-1.698953,60.0,160.0,70.0,1,background
12.062032,0.169844,-1.695376,60.0,160.0,70.0,1,background
12.042697,0.282653,-1.692957,60.0,160.0,70.0,1,background
12.061743,0.396410,-1.696083,60.0,160.0,70.0,1,background
12.046287,0.509137,-1.694507,60.0,160.0,70.0,1,background
12.063378,0.623344,-1.697659,60.0,160.0,70.0,1,background
12.037051,0.735332,-1.694851,60.0,160.0,70.0,1,background
12.065617,0.850824,-1.699923,60.0,160.0,70.0,1,background
12.042157,0.962845,-1.697816,60.0,160.0,70.0,1,background
11.996798,1.072637,-1.692766,60.0,160.0,70.0,1,background
12.066800,1.193167,-1.704149,60.0,160.0,70.0,1,background
9.198819,0.996854,-1.300379,230.0,210.0,60.0,1,yellow_box
8.499867,1.001917,-1.202849,230.0,210.0,60.0,1,yellow_box
8.423310,1.073150,-1.193388,230.0,210.0,60.0,1,yellow_box
8.452254,1.157562,-1.198975,230.0,210.0,60.0,1,yellow_box
8.472307,1.241433,-1.203420,230.0,210.0,60.0,1,yellow_box
8.449696,1.319251,-1.201914,230.0,210.0,60.0,1,yellow_box
8.445756,1.399968,-1.203170,230.0,210.0,60.0,1,yellow_box
8.446515,1.481686,-1.205206,230.0,210.0,60.0,1,yellow_box
8.428929,1.560292,-1.204734,230.0,210.0,60.0,1,yellow_box
8.439842,1.644393,-1.208447,230.0,210.0,60.0,1,yellow_box
8.416958,1.722093,-1.207431,230.0,210.0,60.0,1,yellow_box
8.430643,1.807503,-1.211775,230.0,210.0,60.0,1,yellow_box
8.423326,1.888804,-1.213218,230.0,210.0,60.0,1,yellow_box
8.398899,1.966305,-1.212305,230.0,210.0,60.0,1,yellow_box
8.426997,2.056507,-1.219094,230.0,210.0,60.0,1,yellow_box
8.463665,2.149827,-1.227263,230.0,210.0,60.0,1,yellow_box
12.080833,3.189619,-1.756031,60.0,160.0,70.0,1,background
12.025286,3.296003,-1.752376,60.0,160.0,70.0,1,background
12.059143,3.427299,-1.761921,60.0,160.0,70.0,1,background
12.060594,3.550395,-1.766924,60.0,160.0,70.0,1,background
12.038388,3.666994,-1.768636,60.0,160.0,70.0,1,background
12.045897,3.793201,-1.774892,60.0,160.0,70.0,1,background
12.080283,3.929040,-1.785314,60.0,160.0,70.0,1,background
12.060374,4.048134,-1.787909,60.0,160.0,70.0,1,background
12.055439,4.172788,-1.792905,60.0,160.0,70.0,1,background
12.030874,4.291161,-1.795164,60.0,160.0,70.0,1,background
12.005165,4.409445,-1.797424,100.0,100.0,100.0,1,ground
11.999484,4.535635,-1.802869,100.0,100.0,100.0,1,ground
6.422643,2.496816,-0.968452,60.0,90.0,200.0,1,blue_box
6.278600,2.508911,-0.950242,60.0,90.0,200.0,1,blue_box
6.052078,2.484523,-0.919448,60.0,90.0,200.0,1,blue_box
5.952793,2.509313,-0.907902,60.0,90.0,200.0,1,blue_box
5.766005,2.494571,-0.882947,60.0,90.0,200.0,1,blue_box
5.648085,2.506753,-0.868455,60.0,90.0,200.0,1,blue_box
5.558437,2.529680,-0.858283,60.0,90.0,200.0,1,blue_box
5.528381,2.578914,-0.857343,60.0,90.0,200.0,1,blue_box
5.565780,2.660254,-0.866977,60.0,90.0,200.0,1,blue_box
5.560579,2.722179,-0.870109,60.0,90.0,200.0,1,blue_box
5.583400,2.798622,-0.877752,60.0,90.0,200.0,1,blue_box
5.557673,2.851312,-0.877876,60.0,90.0,200.0,1,blue_box
5.564863,2.921306,-0.883305,60.0,90.0,200.0,1,blue_box
5.562890,2.987209,-0.887403,60.0,90.0,200.0,1,blue_box
5.552142,3.048923,-0.890215,60.0,90.0,200.0,1,blue_box
5.558354,3.120597,-0.895868,60.0,90.0,200.0,1,blue_box
5.539514,3.178770,-0.897602,60.0,90.0,200.0,1,blue_box
5.550928,3.254960,-0.904362,60.0,90.0,200.0,1,blue_box
5.543473,3.320904,-0.908186,60.0,90.0,200.0,1,blue_box
5.578038,3.413164,-0.919057,60.0,90.0,200.0,1,blue_box
5.534193,3.458147,-0.917141,60.0,90.0,200.0,1,blue_box
12.467190,-7.790365,-1.805061,100.0,100.0,100.0,1,ground
12.581922,-7.698794,-1.811129,100.0,100.0,100.0,1,ground
12.579210,-7.535770,-1.800477,100.0,100.0,100.0,1,ground
12.609760,-7.394125,-1.794836,100.0,100.0,100.0,1,ground
12.707366,-7.291939,-1.798907,100.0,100.0,100.0,1,ground
12.767114,-7.167772,-1.797761,100.0,100.0,100.0,1,ground
12.871682,-7.068402,-1.803063,100.0,100.0,100.0,1,ground
12.931757,-6.944207,-1.802268,100.0,100.0,100.0,1,ground
12.978920,-6.813357,-1.799848,100.0,100.0,100.0,1,ground
13.023779,-6.681727,-1.797292,100.0,100.0,100.0,1,ground
13.087987,-6.560219,-1.797576,100.0,100.0,100.0,1,ground
12.047126,-5.897664,-1.646942,60.0,160.0,70.0,1,background
12.072903,-5.770439,-1.642988,60.0,160.0,70.0,1,background
12.047358,-5.619927,-1.632261,60.0,160.0,70.0,1,background
12.047281,-5.482795,-1.625206,60.0,160.0,70.0,1,background
12.058610,-5.351894,-1.619885,60.0,160.0,70.0,1,background
3.671914,-1.588595,-0.491239,200.0,60.0,60.0,1,occluder
3.661672,-1.543524,-0.487909,200.0,60.0,60.0,1,occluder
3.643904,-1.495910,-0.483649,200.0,60.0,60.0,1,occluder
3.645122,-1.456581,-0.481975,200.0,60.0,60.0,1,occluder
3.632436,-1.412117,-0.478524,200.0,60.0,60.0,1,occluder
3.679017,-1.390616,-0.482919,200.0,60.0,60.0,1,occluder
3.632440,-1.334180,-0.475141,200.0,60.0,60.0,1,occluder
3.652281,-1.302692,-0.476115,200.0,60.0,60.0,1,occluder
3.668678,-1.269851,-0.476678,200.0,60.0,60.0,1,occluder
3.658638,-1.228043,-0.473855,200.0,60.0,60.0,1,occluder
3.655818,-1.189033,-0.472023,200.0,60.0,60.0,1,occluder
3.655263,-1.151027,-0.470536,200.0,60.0,60.0,1,occluder
3.643542,-1.109853,-0.467665,200.0,60.0,60.0,1,occluder
3.646044,-1.073321,-0.466673,200.0,60.0,60.0,1,occluder
3.655499,-1.038920,-0.466614,200.0,60.0,60.0,1,occluder
3.661427,-1.003558,-0.466148,200.0,60.0,60.0,1,occluder
3.644496,-0.962231,-0.462822,200.0,60.0,60.0,1,occluder
3.605270,-0.915763,-0.456729,200.0,60.0,60.0,1,occluder
3.637849,-0.887773,-0.459780,200.0,60.0,60.0,1,occluder
3.649709,-0.854450,-0.460245,200.0,60.0,60.0,1,occluder
3.650119,-0.818484,-0.459308,200.0,60.0,60.0,1,occluder
3.652897,-0.783169,-0.458712,200.0,60.0,60.0,1,occluder
3.632258,-0.743153,-0.455224,200.0,60.0,60.0,1,occluder
3.644655,-0.710113,-0.455922,200.0,60.0,60.0,1,occluder
3.634987,-0.672878,-0.453903,200.0,60.0,60.0,1,occluder
3.654532,-0.641077,-0.455572,200.0,60.0,60.0,1,occluder
3.659978,-0.606677,-0.455521,200.0,60.0,60.0,1,occluder
3.625972,-0.566123,-0.450607,200.0,60.0,60.0,1,occluder
3.671883,-0.538035,-0.455665,200.0,60.0,60.0,1,occluder
3.638693,-0.498330,-0.450946,200.0,60.0,60.0,1,occluder
3.687278,-0.469768,-0.456400,200.0,60.0,60.0,1,occluder
3.628169,-0.427669,-0.448567,200.0,60.0,60.0,1,occluder
3.719556,-0.403080,-0.459378,200.0,60.0,60.0,1,occluder
4.066963,-0.402142,-0.501795,200.0,60.0,60.0,1,occluder
12.053772,-1.077731,-1.485921,60.0,160.0,70.0,1,background
12.034423,-0.962227,-1.482357,60.0,160.0,70.0,1,background
12.046441,-0.849471,-1.482790,60.0,160.0,70.0,1,background
